Date,lag1,lag2,lag3,lag4,lag5,RSI,StdDev,Momentum,macd,atr,sar,candelstatus
2018.12.20,0.00153,0.00131,0.00456,-0.00557,-0.00046,51.02616418,0.00260326,100.1735209,-0.00130572,0.00787357,1.12692,1
2018.12.21,0.0072,0.00153,0.00131,0.00456,-0.00557,58.12858574,0.00384181,100.9054761,-0.0011772,0.00826357,1.1273524,0
2018.12.24,-0.00755,0.0072,0.00153,0.00131,0.00456,50.10717441,0.00378273,100.2459645,-0.00105007,0.00810357,1.12777615,1
2018.12.26,0.0045,-0.00755,0.0072,0.00153,0.00131,54.07452265,0.00417506,100.3684488,-0.00085083,0.00826786,1.12819143,0
2018.12.27,-0.00623,0.0045,-0.00755,0.0072,0.00153,48.12781719,0.00367556,99.64800169,-0.00069851,0.00834643,1.1285984,1
2018.12.28,0.00758,-0.00623,0.0045,-0.00755,0.0072,54.68268232,0.00412865,100.6278453,-0.00051272,0.00822643,1.12899723,1
2018.12.31,0.00155,0.00758,-0.00623,0.0045,-0.00755,55.41304956,0.00452858,101.0755634,-0.00024111,0.00788643,1.12938809,1
2019.01.02,0.00082,0.00155,0.00758,-0.00623,0.0045,56.11612932,0.00386422,100.6853051,0.00006156,0.00844214,1.12977113,0
2019.01.03,-0.01023,0.00082,0.00155,0.00758,-0.00623,46.47608337,0.00391699,99.83188987,0.00028327,0.00869357,1.14963,1
2019.01.04,0.00497,-0.01023,0.00082,0.00155,0.00758,50.86191676,0.00377865,100.8043465,0.00047078,0.00877357,1.14963,1
2019.01.07,0.00022,0.00497,-0.01023,0.00082,0.00155,51.23572934,0.00371121,100.4362463,0.00056933,0.00872071,1.1492436,1
2019.01.08,0.00768,0.00022,0.00497,-0.01023,0.00082,57.46734634,0.00400176,101.004481,0.00073063,0.00876643,1.14886493,0
2019.01.09,-0.00328,0.00768,0.00022,0.00497,-0.01023,54.33620591,0.00395369,100.5996764,0.00087271,0.009165,1.13031,1
2019.01.10,0.01004,-0.00328,0.00768,0.00022,0.00497,61.41042065,0.00567155,100.845799,0.00114213,0.00920643,1.130819,0
2019.01.11,-0.00425,0.01004,-0.00328,0.00768,0.00022,57.41151424,0.00544156,101.1309472,0.00140402,0.00896857,1.13186424,0
2019.01.14,-0.00325,-0.00425,0.01004,-0.00328,0.00768,53.68276829,0.00543327,100.386371,0.00161208,0.00835071,1.13286767,1
2019.01.15,0.00094,-0.00325,-0.00425,0.01004,-0.00328,54.380751,0.00547785,101.0139183,0.00177622,0.008565,1.13383096,0
2019.01.16,-0.00549,0.00094,-0.00325,-0.00425,0.01004,49.51516457,0.0055308,99.8634884,0.00194618,0.008375,1.13475573,0
2019.01.17,-0.00216,-0.00549,0.00094,-0.00325,-0.00425,47.76121253,0.00492474,99.60040921,0.00205627,0.0079,1.1356435,0
2019.01.18,-0.00032,-0.00216,-0.00549,0.00094,-0.00325,47.51092663,0.00522341,99.50197028,0.00211182,0.007975,1.15695,0
2019.01.21,-0.00271,-0.00032,-0.00216,-0.00549,0.00094,45.0309626,0.00602452,100.1525237,0.00203077,0.00790071,1.1565166,1
2019.01.22,0.00045,-0.00271,-0.00032,-0.00216,-0.00549,45.72098323,0.00625628,99.77352528,0.00187782,0.00694429,1.15609187,0
2019.01.23,-0.00074,0.00045,-0.00271,-0.00032,-0.00216,45.06418904,0.00662686,99.67533322,0.00157501,0.00648786,1.15519059,1
2019.01.24,0.00204,-0.00074,0.00045,-0.00271,-0.00032,47.45569267,0.00492472,99.18418575,0.00121346,0.006695,1.15432537,0
2019.01.25,-0.00767,0.00204,-0.00074,0.00045,-0.00271,40.28302647,0.00473143,98.78944148,0.00077853,0.00690357,1.15279865,1
2019.01.28,0.01021,-0.00767,0.00204,-0.00074,0.00045,50.52878649,0.00402418,98.77833229,0.00036996,0.00683857,1.15136353,1
2019.01.29,0.00262,0.01021,-0.00767,0.00204,-0.00074,52.85525229,0.00348192,99.3669345,0.00005875,0.00625,1.15001452,1
2019.01.30,0.00045,0.00262,0.01021,-0.00767,0.00204,53.16307087,0.00389722,99.75737476,-0.00015099,0.00631929,1.12888,1
2019.01.31,0.00483,0.00045,0.00262,0.01021,-0.00767,57.37657588,0.00512011,100.0950546,-0.00023392,0.00629214,1.1293044,0
2019.02.01,-0.00317,0.00483,0.00045,0.00262,0.01021,53.88191613,0.00541313,100.297932,-0.00021982,0.00645357,1.13018742,1
2019.02.04,0.0009,-0.00317,0.00483,0.00045,0.00262,54.34051404,0.00538625,100.5258537,-0.00013119,0.00594214,1.13103513,0
2019.02.05,-0.00154,0.0009,-0.00317,0.00483,0.00045,52.68253669,0.00514346,100.4250051,0.00000817,0.00588643,1.13184892,0
2019.02.06,-0.00314,-0.00154,0.0009,-0.00317,0.00483,49.05582808,0.004663,100.3899717,0.00013897,0.00597714,1.13263017,0
2019.02.07,-0.00434,-0.00314,-0.00154,0.0009,-0.00317,44.66154661,0.00479414,99.95513012,0.00029181,0.00588571,1.15138,0
2019.02.08,-0.00213,-0.00434,-0.00314,-0.00154,0.0009,42.62471744,0.00442366,99.82833449,0.00035434,0.00585929,1.151,0
2019.02.11,-0.00197,-0.00213,-0.00434,-0.00314,-0.00154,40.78162741,0.00555192,99.47801329,0.00030481,0.00603857,1.1502392,0
2019.02.12,-0.00458,-0.00197,-0.00213,-0.00434,-0.00314,36.76379501,0.00700474,99.74961292,0.00012426,0.00631357,1.14882565,1
2019.02.13,0.00507,-0.00458,-0.00197,-0.00213,-0.00434,43.3258904,0.00704195,99.33161413,-0.00015476,0.00616357,1.1469764,0
2019.02.14,-0.00646,0.00507,-0.00458,-0.00197,-0.00213,37.80498155,0.00702819,98.52977211,-0.00053753,0.00575929,1.14527508,1
2019.02.15,0.00361,-0.00646,0.00507,-0.00458,-0.00197,42.09319863,0.00646749,98.81016955,-0.00097018,0.00589143,1.14323458,1
2019.02.18,0.00021,0.00361,-0.00646,0.00507,-0.00458,41.82998309,0.00542713,98.37253877,-0.00142689,0.00593429,1.14084963,1
2019.02.19,0.00172,0.00021,0.00361,-0.00646,0.00507,44.00449743,0.00408585,98.79870697,-0.00185318,0.00583929,1.13875087,1
2019.02.20,0.00307,0.00172,0.00021,0.00361,-0.00646,47.72672405,0.00329511,99.02365753,-0.00218555,0.00560714,1.12336,0
2019.02.21,-0.00031,0.00307,0.00172,0.00021,0.00361,47.33910863,0.00321184,99.11773707,-0.00242477,0.00555857,1.1236342,0
2019.02.22,-0.00009,-0.00031,0.00307,0.00172,0.00021,47.18581966,0.00327878,99.38793943,-0.00257207,0.00558214,1.12390292,0
2019.02.25,-0.00009,-0.00009,-0.00031,0.00307,0.00172,47.42556804,0.00336578,99.77907069,-0.00260338,0.00558286,1.12416626,1
2019.02.26,0.00202,-0.00009,-0.00009,-0.00031,0.00307,50.62055864,0.00326004,100.1649059,-0.00256802,0.00564571,1.12442433,1
2019.02.27,0.00292,0.00202,-0.00009,-0.00009,-0.00031,54.52278979,0.00403671,100.5989294,-0.00239653,0.00562429,1.12505616,0
2019.02.28,-0.00195,0.00292,0.00202,-0.00009,-0.00009,51.61894612,0.00324844,100.836423,-0.00216901,0.00583714,1.12597139,1
2019.03.01,0.00012,-0.00195,0.00292,0.00202,-0.00009,51.78911166,0.00293443,100.4000212,-0.00189645,0.00578286,1.12724728,0
2019.03.04,-0.00054,0.00012,-0.00195,0.00292,0.00202,53.43528184,0.00244685,101.084485,-0.00159713,0.00571286,1.1284211,0
2019.03.05,-0.00425,-0.00054,0.00012,-0.00195,0.00292,46.93272079,0.00196463,100.3940075,-0.00134477,0.00550143,1.14192,0
2019.03.06,-0.0032,-0.00425,-0.00054,0.00012,-0.00195,42.69035323,0.00248975,100.1372751,-0.00115734,0.00534929,1.1416596,0
2019.03.07,-0.00014,-0.0032,-0.00425,-0.00054,0.00012,42.53508029,0.00294765,99.97347128,-0.00102284,0.00586429,1.14113282,0
2019.03.08,-0.01132,-0.00014,-0.0032,-0.00425,-0.00054,31.0736239,0.00591138,98.70712843,-0.00103299,0.00597786,1.13971845,1
2019.03.11,0.00409,-0.01132,-0.00014,-0.0032,-0.00425,37.74075083,0.00677523,99.10547302,-0.00113935,0.00565429,1.13838894,1
2019.03.12,0.00144,0.00409,-0.01132,-0.00014,-0.0032,39.94601721,0.00693915,99.24653485,-0.00133298,0.00573643,1.1371392,1
2019.03.13,0.00388,0.00144,0.00409,-0.01132,-0.00014,45.41361048,0.0061955,99.57215949,-0.0015413,0.005835,1.13596445,1
2019.03.14,0.00425,0.00388,0.00144,0.00409,-0.01132,50.76614387,0.00571451,99.75172778,-0.00172186,0.00586286,1.13486018,0
2019.03.15,-0.00264,0.00425,0.00388,0.00144,0.00409,47.61754235,0.00523514,99.25799087,-0.00191231,0.00589929,1.11756,1
2019.03.18,0.00204,-0.00264,0.00425,0.00388,0.00144,50.16374337,0.00473063,99.60856753,-0.00205276,0.005775,1.1178966,1
2019.03.19,0.00107,0.00204,-0.00264,0.00425,0.00388,51.51328686,0.00493012,99.69392332,-0.00211441,0.00568143,1.11861514,1
2019.03.20,0.00141,0.00107,0.00204,-0.00264,0.00425,53.40804665,0.00540723,99.72937114,-0.00209909,0.00605429,1.11966603,1
2019.03.21,0.00734,0.00141,0.00107,0.00204,-0.00264,61.3306983,0.00705557,100.7531728,-0.00185788,0.00633857,1.12167435,0
2019.03.22,-0.00517,0.00734,0.00141,0.00107,0.00204,54.39799339,0.00575404,100.5828403,-0.00152506,0.00666286,1.123522,0
2019.03.25,-0.00741,-0.00517,0.00734,0.00141,0.00107,45.94812983,0.00466949,99.9053558,-0.00120623,0.00659786,1.12522184,1
2019.03.26,0.0018,-0.00741,-0.00517,0.00734,0.00141,47.90823348,0.00390019,101.0703596,-0.00092071,0.006765,1.14477,0
2019.03.27,-0.00424,0.0018,-0.00741,-0.00517,0.00734,43.74918037,0.00431668,100.3159994,-0.00074024,0.00604571,1.1444002,0
2019.03.28,-0.00189,-0.00424,0.0018,-0.00741,-0.00517,42.0333804,0.00508012,100.0195575,-0.00063685,0.00595,1.14359099,0
2019.03.29,-0.00251,-0.00189,-0.00424,0.0018,-0.00741,39.71564821,0.0061091,99.44983389,-0.00063598,0.00595214,1.14225473,0
2019.04.01,-0.00089,-0.00251,-0.00189,-0.00424,0.0018,39.88233601,0.00673378,99.08475504,-0.00072405,0.00586929,1.14054955,0
2019.04.02,-0.00149,-0.00089,-0.00251,-0.00189,-0.00424,38.46953395,0.00720738,99.18874685,-0.00090738,0.00566286,1.1385286,0
2019.04.03,-0.00085,-0.00149,-0.00089,-0.00251,-0.00189,37.65423513,0.00730196,98.9350053,-0.00123629,0.00574214,1.13610477,1
2019.04.04,0.00283,-0.00085,-0.00149,-0.00089,-0.00251,42.10593396,0.00511413,99.08953762,-0.00160478,0.00572214,1.13397179,0
2019.04.05,-0.00123,0.00283,-0.00085,-0.00149,-0.00089,40.71209977,0.00347394,98.84582515,-0.0019423,0.00571429,1.13209478,0
2019.04.08,-0.00028,-0.00123,0.00283,-0.00085,-0.00149,40.41479922,0.00313666,98.18278902,-0.00226951,0.00596071,1.13044301,1
2019.04.09,0.0045,-0.00028,-0.00123,0.00283,-0.00085,47.60919721,0.00243923,99.02660781,-0.00250693,0.00536429,1.12898945,0
2019.04.10,-0.00006,0.0045,-0.00028,-0.00123,0.00283,47.43259136,0.00254097,99.69720579,-0.00265595,0.00510143,1.11833,1
2019.04.11,0.00121,-0.00006,0.0045,-0.00028,-0.00123,49.16650904,0.00291831,99.64109863,-0.00270139,0.00452929,1.118538,0
2019.04.12,-0.00195,0.00121,-0.00006,0.0045,-0.00028,46.30646607,0.00280553,99.84649103,-0.00268335,0.00473429,1.11874184,1
2019.04.15,0.00452,-0.00195,0.00121,-0.00006,0.0045,53.93244947,0.00351897,100.4648434,-0.00255744,0.00445286,1.11928577,0
2019.04.16,-0.00006,0.00452,-0.00195,0.00121,-0.00006,53.83557508,0.00368596,100.6895077,-0.00234154,0.00438571,1.11980794,0
2019.04.17,-0.00233,-0.00006,0.00452,-0.00195,0.00121,50.3762028,0.00315134,100.4890172,-0.00210157,0.00436786,1.12030922,1
2019.04.18,0.00134,-0.00233,-0.00006,0.00452,-0.00195,52.41681494,0.00308553,100.7393996,-0.0018226,0.00466,1.12079045,0
2019.04.19,-0.00659,0.00134,-0.00233,-0.00006,0.00452,42.97352182,0.0028046,100.2302872,-0.001572,0.00447643,1.12125243,1
2019.04.22,0.00102,-0.00659,0.00134,-0.00233,-0.00006,45.27532284,0.00251621,100.1041695,-0.00137415,0.00443286,1.12169593,1
2019.04.23,0.00128,0.00102,-0.00659,0.00134,-0.00233,47.33874797,0.00255919,100.3306861,-0.00120738,0.00453571,1.13234,0
2019.04.24,-0.00302,0.00128,0.00102,-0.00659,0.00134,43.19998321,0.00297037,100.0846967,-0.00110347,0.00485143,1.132077,0
2019.04.25,-0.00731,-0.00302,0.00128,0.00102,-0.00659,35.21770025,0.00469471,99.0356867,-0.00109732,0.00489357,1.13135512,0
2019.04.26,-0.00233,-0.00731,-0.00302,0.00128,0.00102,33.12339202,0.00624285,98.84198,-0.00123351,0.00489857,1.13017701,1
2019.04.29,0.00169,-0.00233,-0.00731,-0.00302,0.00128,36.01486415,0.00636832,98.88925362,-0.00146469,0.00499,1.12864525,1
2019.04.30,0.00377,0.00169,-0.00233,-0.00731,-0.00302,42.2058138,0.00567155,99.39212968,-0.00171555,0.00495643,1.12723603,1
2019.05.01,0.00301,0.00377,0.00169,-0.00233,-0.00731,46.59800076,0.00505188,99.20554877,-0.00196442,0.00524214,1.11103,0
2019.05.02,-0.00188,0.00301,0.00377,0.00169,-0.00233,44.3187601,0.00412869,99.04625403,-0.00216733,0.00507857,1.1113382,0
2019.05.03,-0.0024,-0.00188,0.00301,0.00377,0.00169,41.49820132,0.0040563,99.02052032,-0.00236578,0.00541143,1.11164024,1
2019.05.06,0.00302,-0.0024,-0.00188,0.00301,0.00377,42.51599489,0.00373436,98.95968906,-0.00256432,0.00544571,1.11193623,1
2019.05.07,0.00208,0.00302,-0.0024,-0.00188,0.00301,45.71488173,0.003181,99.710576,-0.00271662,0.00549143,1.11222631,0
2019.05.08,-0.00071,0.00208,0.00302,-0.0024,-0.00188,44.711776,0.00296983,99.51971823,-0.00277299,0.00515571,1.11251058,1
2019.05.09,0.00009,-0.00071,0.00208,0.00302,-0.0024,44.85458328,0.0026769,99.41365647,-0.00273237,0.00556429,1.11278917,1
2019.05.10,0.00234,0.00009,-0.00071,0.00208,0.00302,49.0529448,0.00207422,99.8922145,-0.00260967,0.00566714,1.11306219,1
2019.05.13,0.00198,0.00234,0.00009,-0.00071,0.00208,52.47283374,0.00193837,100.7298288,-0.00243885,0.00547571,1.11332974,0
2019.05.14,-0.00139,0.00198,0.00234,0.00009,-0.00071,50.25466604,0.00201351,100.824783,-0.00226979,0.00516786,1.11359195,0
2019.05.15,-0.0019,-0.00139,0.00198,0.00234,0.00009,47.03441357,0.00198134,100.5059884,-0.00210446,0.00517929,1.11384891,0
2019.05.16,-0.00025,-0.0019,-0.00139,0.00198,0.00234,46.64678622,0.00193075,100.1484263,-0.00192471,0.00513929,1.11410073,0
2019.05.17,-0.0026,-0.00025,-0.0019,-0.00139,0.00198,42.30445211,0.00181993,99.64685739,-0.00176478,0.00504929,1.11434752,0
2019.05.20,-0.00165,-0.0026,-0.00025,-0.0019,-0.00139,40.06944165,0.00219662,99.68021438,-0.00165261,0.00484071,1.11458936,1
2019.05.21,0.00058,-0.00165,-0.0026,-0.00025,-0.0019,41.48658075,0.00245959,99.95076537,-0.00156708,0.004615,1.12644,0
2019.05.22,-0.00054,0.00058,-0.00165,-0.0026,-0.00025,40.21855136,0.00277941,99.8255377,-0.00151101,0.00449643,1.1261944,0
2019.05.23,-0.00082,-0.00054,0.00058,-0.00165,-0.0026,38.84169323,0.00312899,99.57666098,-0.00150713,0.00457429,1.12595371,1
2019.05.24,0.0031,-0.00082,-0.00054,0.00058,-0.00165,46.08297602,0.00287119,99.91509822,-0.00153548,0.00457643,1.12534036,1
2019.05.27,0.00248,0.0031,-0.00082,-0.00054,0.00058,52.05642202,0.00238311,100.1751533,-0.00155101,0.00441143,1.12475155,0
2019.05.28,-0.00178,0.00248,0.0031,-0.00082,-0.00054,48.80415782,0.00209972,99.81451591,-0.00155418,0.00447071,1.12418629,0
2019.05.29,-0.00334,-0.00178,0.00248,0.0031,-0.00082,43.0158139,0.00200488,99.33242543,-0.00157521,0.00426071,1.12364364,0
2019.05.30,-0.00297,-0.00334,-0.00178,0.00248,0.0031,38.69492963,0.00216094,99.18463732,-0.0016123,0.00416571,1.12312269,0
2019.05.31,-0.00021,-0.00297,-0.00334,-0.00178,0.00248,38.31171535,0.00243391,99.32963786,-0.00165081,0.00425429,1.12262258,1
2019.06.03,0.00396,-0.00021,-0.00297,-0.00334,-0.00178,45.87957396,0.00243066,99.66608932,-0.0016642,0.00467571,1.11062,1
2019.06.04,0.00766,0.00396,-0.00021,-0.00297,-0.00334,57.96049521,0.00340178,100.5924468,-0.00158261,0.00470714,1.1109308,1
2019.06.05,0.00108,0.00766,0.00396,-0.00021,-0.00297,59.19617354,0.00417056,100.8127823,-0.00141148,0.00491643,1.11160117,0
2019.06.06,-0.00299,0.00108,0.00766,0.00396,-0.00021,53.93367498,0.00414628,100.4881107,-0.00122578,0.00548071,1.1127423,1
2019.06.07,0.00549,-0.00299,0.00108,0.00766,0.00396,61.00136768,0.00502483,101.0656318,-0.00100711,0.00599643,1.11418931,1
2019.06.10,0.0054,0.00549,-0.00299,0.00108,0.00766,65.68888635,0.00656141,101.561533,-0.00070881,0.00596071,1.11624338,0
2019.06.11,-0.00127,0.0054,0.00549,-0.00299,0.00108,63.3920066,0.00728756,101.166379,-0.00033355,0.00599286,1.11809204,1
2019.06.12,0.0015,-0.00127,0.0054,0.00549,-0.00299,65.02086678,0.00755226,101.0410534,0.000138,0.00585429,1.11975584,0
2019.06.13,-0.00404,0.0015,-0.00127,0.0054,0.00549,58.08040237,0.00646918,100.830869,0.00064617,0.00582786,1.12125326,0
2019.06.14,-0.00108,-0.00404,0.0015,-0.00127,0.0054,56.4266866,0.00480888,101.0403506,0.00113676,0.006245,1.13473,0
2019.06.17,-0.00657,-0.00108,-0.00404,0.0015,-0.00127,47.07850378,0.00422524,100.7061677,0.0014806,0.006275,1.1344394,1
2019.06.18,0.00084,-0.00657,-0.00108,-0.00404,0.0015,48.25499544,0.00463105,100.8069879,0.00170449,0.00637071,1.13415461,0
2019.06.19,-0.00256,0.00084,-0.00657,-0.00108,-0.00404,45.00960005,0.00536877,100.2579905,0.00183566,0.00665571,1.13351203,1
2019.06.20,0.0033,-0.00256,0.00084,-0.00657,-0.00108,49.6793157,0.00547988,99.86299176,0.0018716,0.00692357,1.13289515,1
2019.06.21,0.00673,0.0033,-0.00256,0.00084,-0.00657,57.74877249,0.00515778,100.3857812,0.00185174,0.00687286,1.11809,1
2019.06.24,0.00747,0.00673,0.0033,-0.00256,0.00084,64.58752549,0.00549834,101.3360071,0.00186791,0.00678143,1.1184828,1
2019.06.25,0.00269,0.00747,0.00673,0.0033,-0.00256,66.65879871,0.00675632,101.0694713,0.00192196,0.00664357,1.11935789,0
2019.06.26,-0.00322,0.00269,0.00747,0.00673,0.0033,62.06221221,0.00734691,100.368264,0.00201242,0.00618214,1.12066601,1
2019.06.27,0.00023,-0.00322,0.00269,0.00747,0.00673,62.23693712,0.0078646,100.5021971,0.00214129,0.00573429,1.12189565,1
2019.06.28,0.00011,0.00023,-0.00322,0.00269,0.00747,62.36759257,0.00817316,100.3708118,0.00235914,0.00574643,1.12305151,1
2019.07.01,0.00004,0.00011,0.00023,-0.00322,0.00269,61.11515351,0.00748423,100.6618761,0.00262986,0.00613143,1.12413802,0
2019.07.02,-0.00761,0.00004,0.00011,0.00023,-0.00322,50.35295087,0.00664015,100.0789301,0.00289416,0.00602571,1.12515934,0
2019.07.03,-0.00011,-0.00761,0.00004,0.00011,0.00023,50.21529934,0.00547703,100.6646386,0.00312036,0.00608214,1.12611938,0
2019.07.04,-0.00069,-0.00011,-0.00761,0.00004,0.00011,49.31774608,0.00515793,100.5277421,0.0032474,0.00561929,1.12682,1
2019.07.05,0.00063,-0.00069,-0.00011,-0.00761,0.00004,50.24727048,0.00545225,100.8166548,0.00323326,0.00588286,1.14116,0
2019.07.08,-0.00579,0.00063,-0.00069,-0.00011,-0.00761,42.55532091,0.00626029,99.98396408,0.00303093,0.00563929,1.140751,0
2019.07.09,-0.00095,-0.00579,0.00063,-0.00069,-0.00011,41.47976838,0.00624148,99.29338634,0.0027035,0.00534143,1.13994696,0
2019.07.10,-0.00063,-0.00095,-0.00579,0.00063,-0.00069,40.76727577,0.00632251,98.57078778,0.0022746,0.00513,1.13870694,1
2019.07.11,0.00422,-0.00063,-0.00095,-0.00579,0.00063,47.48736649,0.00548347,98.70494507,0.00180727,0.00474357,1.13754133,1
2019.07.12,0.00031,0.00422,-0.00063,-0.00095,-0.00579,47.89468249,0.00432124,99.00748784,0.00132435,0.00473214,1.13644565,1
2019.07.15,0.00172,0.00031,0.00422,-0.00063,-0.00095,50.33762476,0.00294085,99.12994519,0.00091628,0.00446714,1.13541571,0
2019.07.16,-0.00111,0.00172,0.00031,0.00422,-0.00063,48.63862737,0.0028239,99.02097902,0.00056273,0.00459429,1.13444757,0
2019.07.17,-0.00478,-0.00111,0.00172,0.00031,0.00422,42.0280659,0.00280477,98.66910781,0.00021975,0.00459429,1.13353751,1
2019.07.18,0.00129,-0.00478,-0.00111,0.00172,0.00031,44.35508095,0.00264364,99.45501431,-0.00010482,0.00482643,1.13268206,1
2019.07.19,0.00524,0.00129,-0.00478,-0.00111,0.00172,52.27379377,0.00275707,99.92732816,-0.00031148,0.00474429,1.13187794,0
2019.07.22,-0.00559,0.00524,0.00129,-0.00478,-0.00111,44.24585071,0.00259333,99.43955732,-0.00046976,0.00454714,1.13112206,0
2019.07.23,-0.00053,-0.00559,0.00524,0.00129,-0.00478,43.52368998,0.00255037,99.32644416,-0.00058841,0.00469143,1.13041154,0
2019.07.24,-0.0057,-0.00053,-0.00559,0.00524,0.00129,37.44147358,0.00368075,99.35044106,-0.00076285,0.00474071,1.12914181,0
2019.07.25,-0.00108,-0.0057,-0.00053,-0.00559,0.00524,36.46460113,0.00459038,99.34364828,-0.00099046,0.004785,1.12749263,1
2019.07.26,0.0006,-0.00108,-0.0057,-0.00053,-0.00559,37.59910041,0.00493462,99.45660903,-0.00126537,0.00486857,1.12540432,0
2019.07.29,-0.00202,0.0006,-0.00108,-0.0057,-0.00053,35.29555267,0.00506668,98.88440478,-0.0015843,0.00495786,1.1235666,1
2019.07.30,0.00199,-0.00202,0.0006,-0.00108,-0.0057,38.9291892,0.00471182,99.04019623,-0.00187401,0.00471929,1.12194941,1
2019.07.31,0.00105,0.00199,-0.00202,0.0006,-0.00108,40.61814405,0.00467634,98.98475355,-0.00214114,0.00515714,1.12052628,0
2019.08.01,-0.00795,0.00105,0.00199,-0.00202,0.0006,32.62900035,0.00533536,98.38769854,-0.00250304,0.00538929,1.1184884,1
2019.08.02,0.00087,-0.00795,0.00105,0.00199,-0.00202,33.51258735,0.00426252,98.84920069,-0.00287594,0.00550214,1.11616,1
2019.08.05,0.00239,0.00087,-0.00795,0.00105,0.00199,38.21430751,0.00366552,98.96464466,-0.00322431,0.00583857,1.10264,1
2019.08.06,0.00955,0.00239,0.00087,-0.00795,0.00105,51.53722359,0.00384777,99.35168597,-0.00341424,0.00618429,1.1030126,0
2019.08.07,-0.00033,0.00955,0.00239,0.00087,-0.00795,50.75802454,0.00444631,99.84304773,-0.00347441,0.00609786,1.1038889,1
2019.08.08,0.0002,-0.00033,0.00955,0.00239,0.00087,50.94818397,0.00487841,99.91166551,-0.00343676,0.00593571,1.10473014,0
2019.08.09,-0.00182,0.0002,-0.00033,0.00955,0.00239,48.38589569,0.00497537,100.2538094,-0.00331996,0.00612071,1.10553773,1
2019.08.12,0.00219,-0.00182,0.0002,-0.00033,0.00955,51.11662116,0.00508159,100.5224463,-0.00314293,0.00615714,1.10631303,1
2019.08.13,0.00139,0.00219,-0.00182,0.0002,-0.00033,53.05806628,0.0053817,100.591217,-0.00291648,0.00637,1.1070573,0
2019.08.14,-0.00421,0.00139,0.00219,-0.00182,0.0002,46.97444586,0.00527176,100.4045271,-0.00262303,0.00618143,1.10777181,0
2019.08.15,-0.00318,-0.00421,0.00139,0.00219,-0.00182,43.12514072,0.00425966,99.94167422,-0.00231254,0.00638071,1.10845774,0
2019.08.16,-0.00323,-0.00318,-0.00421,0.00139,0.00219,39.6280414,0.00394581,99.57592928,-0.00204336,0.00643714,1.12492,0
2019.08.19,-0.00177,-0.00323,-0.00318,-0.00421,0.00139,38.14855598,0.00460492,100.1525863,-0.00190641,0.00649929,1.1245534,0
2019.08.20,-0.00158,-0.00177,-0.00323,-0.00318,-0.00421,36.47120036,0.00520847,99.96480335,-0.00188313,0.00606643,1.12419413,1
2019.08.21,0.00232,-0.00158,-0.00177,-0.00323,-0.00318,40.24390391,0.00516505,99.91806969,-0.00193172,0.00576714,1.12348637,0
2019.08.22,-0.00144,0.00232,-0.00158,-0.00177,-0.00323,38.57962947,0.00505718,98.94039617,-0.00203179,0.00579,1.12280691,0
2019.08.23,-0.00053,-0.00144,0.00232,-0.00158,-0.00177,37.95316371,0.00502258,98.94873169,-0.00219323,0.00574214,1.1218171,1
2019.08.26,0.00663,-0.00053,-0.00144,0.00232,-0.00158,49.47307245,0.00429062,99.5525787,-0.00235233,0.00565429,1.12048053,0
2019.08.27,-0.00463,0.00663,-0.00053,-0.00144,0.00232,43.46173645,0.00306548,99.29506906,-0.00251178,0.00542,1.11925089,0
2019.08.28,-0.00105,-0.00463,0.00663,-0.00053,-0.00144,42.28112865,0.00245693,99.02929961,-0.00265098,0.00519714,1.11811962,0
2019.08.29,-0.00132,-0.00105,-0.00463,0.00663,-0.00053,40.79520686,0.00221274,98.7897328,-0.00275624,0.00523929,1.11707885,0
2019.08.30,-0.00208,-0.00132,-0.00105,-0.00463,0.00663,38.4032953,0.00233927,98.98559418,-0.00283992,0.00546071,1.11578696,0
2019.09.02,-0.00625,-0.00208,-0.00132,-0.00105,-0.00463,31.86632976,0.00381537,98.65413277,-0.00295182,0.00532,1.11344493,0
2019.09.03,-0.00205,-0.00625,-0.00208,-0.00132,-0.00105,30.1797437,0.00522594,98.7457795,-0.00312171,0.00527143,1.11096624,1
2019.09.04,0.00055,-0.00205,-0.00625,-0.00208,-0.00132,31.24000921,0.0058929,98.92000072,-0.00331744,0.00529143,1.10801324,1
2019.09.05,0.00616,0.00055,-0.00205,-0.00625,-0.00208,41.65125261,0.00576451,99.61360333,-0.00347234,0.00544857,1.09251,0
2019.09.06,-0.00003,0.00616,0.00055,-0.00205,-0.00625,41.56251615,0.00565293,99.41610575,-0.00365544,0.00544357,1.0928282,0
2019.09.09,-0.00086,-0.00003,0.00616,0.00055,-0.00205,40.69877859,0.00448454,99.47760655,-0.00382274,0.00552429,1.09314004,1
2019.09.10,0.00214,-0.00086,-0.00003,0.00616,0.00055,44.35094428,0.00406784,99.72107634,-0.00394747,0.00553714,1.09344564,0
2019.09.11,-0.00045,0.00214,-0.00086,-0.00003,0.00616,43.7228596,0.00376563,99.06076753,-0.00403035,0.00568571,1.09374512,0
2019.09.12,-0.00328,-0.00045,0.00214,-0.00086,-0.00003,39.51695454,0.00340948,99.19186277,-0.00409004,0.006105,1.10842,1
2019.09.13,0.00528,-0.00328,-0.00045,0.00214,-0.00086,48.20366418,0.00373005,99.76193482,-0.00402363,0.00599214,1.09261,1
2019.09.16,0.00125,0.00528,-0.00328,-0.00045,0.00214,49.72660617,0.00379257,99.97020773,-0.00383161,0.00644143,1.09261,0
